Imagen,MSE,PSNR
281,0.00014100583,86.63843313287467
154,0.00014152235,86.6225531210955
103,0.00014246785,86.59363513984732
44,0.00014291728,86.57995579321933
186,0.00014320767,86.57114065014093
376,0.00014531624,86.5076617611461
142,0.00014632026,86.47775879398705
117,0.00014744987,86.44435963188052
360,0.00014904194,86.39771851012446
140,0.0001498615,86.37390307209799
222,0.00015039899,86.3583545186508
287,0.00015151832,86.32615175038637
165,0.00015312493,86.28034467525544
323,0.00015452765,86.24074189690177
73,0.00015668363,86.18056746798152
321,0.000156742,86.17895004710837
174,0.00015915628,86.11256611616997
218,0.00016097745,86.06315332458581
327,0.00016165554,86.04489768321349
239,0.00016365871,85.99141261825503
328,0.00016460076,85.96648523467593
257,0.00016535306,85.94668114332009
157,0.00016816283,85.87350324824241
146,0.0001721014,85.77295976452515
204,0.00017279651,85.75545412262403
89,0.0001732678,85.74362463428825
305,0.00018074499,85.560140919414
149,0.00018109469,85.55174642359236
277,0.00018137418,85.54504891671743
168,0.0001826779,85.51394318490509
190,0.00018279509,85.51115816587239
156,0.00018340969,85.49658101546599
14,0.00018474966,85.46496719240785
216,0.00018514009,85.45579906644919
398,0.00018552909,85.44668336763584
4,0.00018716851,85.40847566115382
367,0.00018845942,85.37862505857625
135,0.00018896002,85.36710445807648
263,0.0001902917,85.33660493226266
43,0.00019042022,85.33367276965143
356,0.00019379385,85.25740361607234
280,0.00019387208,85.25565064026509
220,0.00019409688,85.25061795776642
270,0.0001941093,85.25033983680957
29,0.00019728029,85.17996667962706
267,0.00019750408,85.17504268945744
195,0.00019771412,85.17042696888737
125,0.00019780577,85.16841422170252
397,0.0001979349,85.16557967954611
10,0.00019797825,85.1646287135864
153,0.00019830011,85.15757388949163
20,0.00019855273,85.15204483590564
144,0.00019899609,85.14235795580328
296,0.00019927589,85.13625577239603
292,0.00019940434,85.13345748226138
229,0.00020049464,85.10977575738552
178,0.00020130652,85.09222493117086
395,0.00020217571,85.07351411712946
145,0.0002022458,85.0720083207163
369,0.00020236074,85.06954113103993
338,0.00020265568,85.06321597472623
274,0.00020391749,85.03625886005324
234,0.00020636647,84.98441242707591
269,0.00020834661,84.94293928159755
393,0.0002101355,84.90580902002556
282,0.00021118138,84.88424749943124
105,0.00021146137,84.8784930298321
253,0.00021179114,84.87172565407981
214,0.00021235872,84.86010275021543
136,0.000213059,84.84580488766076
148,0.0002133545,84.83978561881402
77,0.0002143543,84.81948164392168
391,0.00021582484,84.78978917361209
212,0.00021589745,84.78832846211697
34,0.00021742204,84.75776773288997
302,0.00021896261,84.72710422682475
99,0.00021904486,84.72547310083385
82,0.00021939904,84.71845630302388
272,0.00022029868,84.70068481468832
219,0.00022050826,84.69655512748317
9,0.00022133093,84.68038222464848
380,0.00022289557,84.64978919985116
297,0.0002245135,84.61837923507859
56,0.00022544988,84.60030360557508
251,0.00022612096,84.58739552884651
7,0.00022624753,84.58496486105483
365,0.00022676472,84.57504861257476
335,0.00022719483,84.56681902466684
38,0.00022759945,84.55909159127428
373,0.00022870576,84.53803258599177
187,0.00022898993,84.53263975312868
95,0.00022951687,84.52265754722524
232,0.0002315071,84.48516023716174
374,0.00023202047,84.47554043164344
201,0.0002321652,84.4728323998943
107,0.00023245727,84.46737217765534
185,0.00023270142,84.46281312335181
52,0.00023428677,84.43332597866453
225,0.00023554386,84.41008589435947
160,0.00023574338,84.40640869155109
284,0.0002367431,84.38803022029396
161,0.00023871787,84.35195443903288
150,0.00023893356,84.3480322397812
176,0.00023908686,84.34524647611678
23,0.00023941643,84.33926408129416
5,0.0002395948,84.33602958319136
211,0.00024074204,84.31528438208693
182,0.00024156265,84.30050595210263
166,0.00024166824,84.29860798855287
116,0.00024366425,84.26288540110731
170,0.00024415835,84.25408832068555
122,0.00024432884,84.25105615985126
32,0.00024519538,84.23568080413779
194,0.00024537914,84.23242680454882
71,0.00024556142,84.22920189935579
169,0.00024562178,84.22813442316104
102,0.0002458845,84.2234923244959
151,0.00024674635,84.20829644425183
72,0.00024741085,84.1966163494832
301,0.00024948205,84.16041106023292
48,0.00025058523,84.14124922629782
49,0.00025162305,84.12329934986111
120,0.0002518204,84.11989448002295
285,0.00025191967,84.1181828618802
392,0.00025245434,84.10897506951954
8,0.00025386017,84.0848578076296
100,0.00025430415,84.07726880358324
112,0.00025593804,84.04945522408192
247,0.0002561117,84.04650982693978
390,0.00025716267,84.02872420549971
399,0.00025732172,84.02603897617583
60,0.00025757315,84.02179796477608
361,0.0002576016,84.02131813288692
61,0.00025876384,84.00176738258213
67,0.0002593639,83.99170860911411
340,0.00026001665,83.9807925434225
70,0.00026016857,83.97825549193513
54,0.00026022352,83.97733776140953
303,0.0002605368,83.97211305863178
331,0.00026058237,83.9713533271599
180,0.0002605889,83.97124508586776
385,0.00026078636,83.96795539458185
123,0.00026082603,83.96729419978459
261,0.00026199478,83.94787753105706
236,0.0002630236,83.93085614159901
205,0.00026312374,83.92920331137304
203,0.00026392398,83.91601488503598
199,0.00026412104,83.91277391539671
320,0.00026440911,83.90803959401407
259,0.0002653897,83.89196297051973
332,0.00026624685,83.87795933396757
76,0.0002665395,83.87318845056164
177,0.0002673731,83.85962661943344
21,0.0002674617,83.85818810565367
1,0.00026824826,83.84543493519439
58,0.00026858295,83.84001944154635
15,0.0002686469,83.83898491737176
313,0.0002690397,83.83263930765085
90,0.00027018768,83.81414795395091
45,0.00027058471,83.80777127950962
137,0.0002715506,83.79229527521046
80,0.00027156912,83.79199976116738
22,0.00027165178,83.79067841604413
342,0.00027190254,83.78667143420019
324,0.00027231377,83.78010704187808
31,0.000272396,83.77879632695726
381,0.00027247338,83.77756323949441
315,0.00027298683,83.76938694790353
192,0.00027398323,83.75356370855619
93,0.0002743461,83.7478154330998
63,0.00027498117,83.73777412051277
101,0.00027588243,83.72356276277915
349,0.000276079,83.72046972264084
27,0.000276329,83.7165387884251
173,0.000276577,83.71264270852379
69,0.00027743843,83.69913770336126
362,0.00027781515,83.69324477795882
127,0.0002781428,83.68812509250189
40,0.0002782887,83.68584762776337
114,0.00027837278,83.68453554379914
132,0.00027884982,83.6771002674101
355,0.0002791467,83.67247811627708
372,0.00028014596,83.65695980330443
65,0.0002801996,83.65612855664624
396,0.00028030726,83.65446050393855
75,0.00028047134,83.65191845110454
26,0.00028105342,83.64291469127582
339,0.00028125668,83.63977498486022
245,0.00028138777,83.63775127665905
366,0.00028166582,83.63346234262208
306,0.00028169132,83.6330690392229
6,0.00028179807,83.63142372030323
25,0.00028298766,83.61312839469335
118,0.00028379675,83.6007297548611
171,0.00028474486,83.5862449820531
37,0.0002853808,83.57655621821566
238,0.0002861629,83.56467060711097
252,0.00028620032,83.56410252642308
384,0.00028624182,83.56347232549551
352,0.00028662352,83.55768503083885
230,0.0002868796,83.55380700587068
265,0.0002876456,83.54222623543363
387,0.0002881053,83.53529108699014
341,0.00028923707,83.51826421509791
388,0.0002898745,83.50870320711991
193,0.00029046915,83.49980389371076
249,0.0002907252,83.49597628992585
221,0.00029102026,83.49157089204817
231,0.00029372296,83.45142495880728
50,0.00029425748,83.44352814982499
126,0.00029488397,83.4342920807409
36,0.00029542585,83.42631857955227
264,0.00029557414,83.42413978286868
16,0.00029601943,83.41760196842309
243,0.0002961237,83.41607217194003
143,0.00029633022,83.41304440188644
235,0.00029667298,83.40802331902208
202,0.00029688538,83.40491572345559
113,0.00029710852,83.40165248941409
134,0.00029735963,83.39798328505486
244,0.00029759656,83.39452476667276
163,0.0002976915,83.39313968188864
228,0.00029781868,83.39128418324046
175,0.00029876304,83.37753453593102
79,0.00029876697,83.3774774394442
184,0.00029897084,83.37451548900285
276,0.00029952102,83.3665302755169
3,0.0002997504,83.36320573588083
254,0.00029986427,83.36155655603547
188,0.00030008255,83.35839642513754
370,0.00030072033,83.34917575346226
28,0.00030177756,83.33393430413511
57,0.00030192526,83.33180928188882
162,0.0003019571,83.33135119446717
106,0.00030240463,83.32491910772109
325,0.0003026828,83.32092599780842
13,0.00030291424,83.31760677974579
319,0.0003033098,83.3119391492798
206,0.00030430907,83.29765499748662
299,0.0003050157,83.28758139596708
83,0.00030519516,83.28502685001872
87,0.00030857295,83.23722487129206
378,0.00030896504,83.23170975806464
97,0.00030911597,83.2295893511896
336,0.00031008085,83.21605451154134
223,0.00031186355,83.1911575562203
35,0.00031226256,83.18560477105306
183,0.00031238564,83.18389285171156
383,0.00031313562,83.17347847228066
389,0.00031326996,83.17161628802937
246,0.00031388825,83.16305282199585
92,0.00031440382,83.15592562921498
215,0.00031445528,83.15521487372587
260,0.0003148076,83.15035154587228
394,0.00031511422,83.14612343013657
241,0.00031604385,83.13333037885837
288,0.00031694723,83.12093417963881
237,0.00031696205,83.12073061895995
84,0.00031764462,83.11138832077602
55,0.0003180676,83.10560868569715
258,0.00031826535,83.10291029894991
74,0.00031832827,83.1020515261574
359,0.00031988707,83.08083680089518
2,0.00032061207,83.07100507998818
329,0.0003207897,83.06859924672321
266,0.00032099034,83.06588433747848
51,0.0003213752,83.06067997346518
337,0.0003217138,83.05610649961446
295,0.0003226383,83.0436443047533
294,0.00032273226,83.04237979564421
94,0.00032328896,83.03489468276072
41,0.00032335255,83.03404080863868
158,0.00032372662,83.02901913628989
322,0.00032443478,83.01952969285709
344,0.0003247133,83.01580289651638
91,0.00032494223,83.01274183366205
255,0.00032579596,83.00134639373002
42,0.00032610944,82.9971695690142
213,0.00032654646,82.99135349927838
47,0.00032724894,82.98202135874388
346,0.00032949142,82.95236278928223
46,0.0003296849,82.94981316311731
19,0.0003303072,82.94162306500282
119,0.00033103256,82.93209696724463
18,0.0003317265,82.92300145619798
167,0.0003323117,82.91534688984648
130,0.00033319133,82.90386659447337
200,0.00033366302,82.8977229253433
233,0.00033424204,82.89019324636307
128,0.00033491684,82.88143410174914
81,0.00033588705,82.86887114160658
382,0.00033730367,82.85059320241503
371,0.0003401708,82.81383300444301
197,0.00034122166,82.80043805184727
133,0.00034212376,82.78897120798828
275,0.00034241233,82.78530966420388
273,0.00034597894,82.74030723355024
53,0.00034817075,82.71288054369519
400,0.00034912938,82.70093982519633
147,0.00035003686,82.68966576250229
278,0.00035177835,82.66811283936599
364,0.00035186554,82.66703638018085
279,0.0003527212,82.65648844854499
139,0.00035279512,82.65557794655514
379,0.00035551493,82.62222486185743
141,0.00035676575,82.60697173503254
250,0.00035890623,82.58099376469865
271,0.00036644324,82.49073620038627
62,0.0003679999,82.47232691883026
98,0.00036891637,82.46152410518812
115,0.00037004065,82.4483096364961
358,0.00037095568,82.43758367419704
363,0.00037342706,82.40874540458101
