Imagen,MSE,PSNR
138,0.008604286,68.78365540073867
398,0.008585565,68.79311460966088
365,0.008571204,68.80038546584312
248,0.008559341,68.8064004338352
71,0.00851641,68.82823809903483
70,0.0084441155,68.86526182766514
222,0.008411923,68.88185079255257
330,0.008373151,68.90191431572364
334,0.008362394,68.9074975597456
88,0.008342454,68.91786493983481
200,0.008248307,68.96715588392489
199,0.008243779,68.96954044025934
306,0.008226898,68.97844305484031
375,0.008218948,68.98264151660133
262,0.008216968,68.98368805809723
165,0.008215152,68.98464761758513
189,0.008194645,68.99550215943994
164,0.008169577,69.00880787377966
156,0.008151681,69.01833141308313
287,0.008126002,69.0320347055601
274,0.008122817,69.0337370212033
399,0.008122148,69.03409461450669
52,0.00807794,69.05779750539409
144,0.0080733895,69.06024453186635
174,0.008068664,69.06278734674777
384,0.008051149,69.0722253192301
78,0.008035172,69.08085194061623
4,0.008015403,69.09154987659873
15,0.007970016,69.116211264398
345,0.007966109,69.11834126559363
7,0.007959269,69.12207183846549
244,0.0079515,69.12631274175955
191,0.007950103,69.12707625172186
168,0.0079494845,69.12741375612778
111,0.007904064,69.15229888698788
145,0.007901563,69.15367329455515
110,0.007894186,69.1577300841402
357,0.007865854,69.17334502176003
229,0.007862082,69.17542777362117
39,0.007818231,69.19971838462509
65,0.0077741663,69.2242650102619
149,0.0077583734,69.23309693957732
348,0.0077480464,69.23888180974987
32,0.007730351,69.24881127753056
204,0.00771349,69.25829451361685
171,0.007689167,69.2720107440965
67,0.007687863,69.2727473136044
209,0.0076728724,69.28122383301621
125,0.007648439,69.29507550494547
216,0.0076299678,69.30557693952389
298,0.0075896145,69.32860632678657
14,0.00757826,69.33510859918917
103,0.007576528,69.33610108830158
43,0.0075703645,69.33963556783584
315,0.007561922,69.34448191955443
116,0.007556487,69.34760439019942
219,0.007546039,69.35361355893639
82,0.0075346706,69.36016067975173
53,0.007519305,69.36902671871677
197,0.0074998713,69.38026585733513
146,0.0074953856,69.38286375625947
188,0.0074844183,69.38922276831802
44,0.007474985,69.3947001548619
380,0.007470225,69.39746709896438
314,0.0074546677,69.40652047518137
38,0.0074389437,69.41569059330898
261,0.0074187955,69.42746965773722
376,0.007398444,69.43939939166103
214,0.0073935585,69.44226867045407
54,0.0073886304,69.44516449508019
121,0.007343515,69.47176357470784
109,0.007327465,69.48126595678798
296,0.007313942,69.48928865881747
251,0.007278769,69.51022399753882
236,0.007272972,69.51368436342577
217,0.0072552026,69.52430850464181
60,0.007187551,69.56499412507658
400,0.0071678413,69.5769194601833
328,0.0071584275,69.58262744383333
308,0.0071381237,69.59496307082804
9,0.0071216817,69.60497778669247
338,0.007116063,69.6084055370005
281,0.007098717,69.61900491196945
321,0.007098539,69.61911398203154
128,0.0070851194,69.62733197103881
142,0.0070270263,69.6630876767589
343,0.0069997692,69.67996614082612
378,0.0069828797,69.69045809495707
335,0.006972598,69.69685731680299
312,0.006948244,69.71205304032293
387,0.006945948,69.71348788447857
307,0.006943113,69.71526080338572
185,0.006917342,69.73141078391906
300,0.006906674,69.73811435752764
302,0.006895922,69.74487999798029
381,0.0068866136,69.75074625917566
350,0.0068714856,69.76029744318777
267,0.0068646455,69.76462276683421
332,0.0068628453,69.7657616557805
176,0.006809294,69.79978227768079
20,0.0067910217,69.81145266468776
8,0.006778288,69.81960321379296
294,0.006769508,69.82523229463898
221,0.0067094164,69.86395613995282
220,0.0067033726,69.8678702066919
22,0.0066847447,69.87995543280609
292,0.0066758925,69.88571010769066
239,0.0066501107,69.90251453447209
203,0.006604508,69.93239888691434
122,0.0065908497,69.94138914175207
373,0.0065589445,69.96246392335027
29,0.006525109,69.98492616889847
194,0.0065209293,69.98770898754015
396,0.006516901,69.99039249142393
284,0.006513384,69.9927368273529
238,0.0065072756,69.9968112554117
241,0.0064985543,70.00263587246663
311,0.0064706546,70.0213213726232
155,0.0064128647,70.06028325299343
107,0.006407176,70.06413724668343
50,0.006405045,70.0655821266845
397,0.0063960683,70.0716723454575
92,0.0063943025,70.07287164052238
123,0.0063649435,70.09285835173252
280,0.006350364,70.10281700625615
336,0.0063502,70.10292907563944
127,0.006343558,70.10747478893902
371,0.0062885233,70.14531687378957
390,0.006236181,70.18161655748177
100,0.006232599,70.18411227116309
72,0.0062310286,70.18520585737541
360,0.006214391,70.19681750870942
205,0.0061994097,70.20730051649066
101,0.006185429,70.21710497189007
56,0.006157998,70.23640819702787
288,0.006136522,70.2515806804658
170,0.0061277044,70.25782591598966
324,0.006104138,70.27455984516398
263,0.0060861483,70.28737826518406
232,0.0060516195,70.3120878086969
297,0.006023147,70.33256907266106
90,0.005956458,70.38092298808154
372,0.00595268,70.38367794390358
392,0.005929195,70.40084627637131
148,0.005915816,70.41065722509532
349,0.0059090992,70.41559085143206
253,0.0059041455,70.41923269209583
265,0.005901419,70.42123909336755
258,0.0058782473,70.43832490383892
374,0.005855499,70.45516445449577
118,0.005844292,70.46348432344644
21,0.005843354,70.46418188592224
55,0.0058311853,70.47323496033742
51,0.005826912,70.47641950099352
282,0.0058063176,70.49179579695661
135,0.005802525,70.49463287593164
202,0.005772521,70.51714828163676
180,0.0057690274,70.51977723754071
2,0.005753083,70.53179742059734
385,0.005749144,70.53477135403041
102,0.005743882,70.53874871449027
234,0.005741817,70.54030976478784
208,0.005691683,70.57839635035505
162,0.0056743654,70.5916302113095
112,0.005667432,70.5969402378685
58,0.0056543886,70.60694692815267
132,0.0056184363,70.63464881084127
139,0.0055780974,70.6659426871924
10,0.005567788,70.67397699091042
356,0.0055670827,70.67452686859832
75,0.005563628,70.67722298723464
223,0.005527582,70.70545143809069
80,0.0055259718,70.70671714416484
260,0.0055026016,70.7251229178526
61,0.0054919138,70.73356671031293
163,0.005475642,70.74645332770282
301,0.0054610483,70.7580436578823
266,0.0054474464,70.76887433567695
79,0.0054054703,70.8024686228591
169,0.005391106,70.8140246986003
355,0.005388562,70.8160750412539
389,0.005379345,70.82351004911818
114,0.0053533325,70.84456100062609
206,0.005352647,70.84511736184257
63,0.0053490032,70.84807490046416
339,0.005338829,70.85634330199086
161,0.0053319135,70.86197279583982
18,0.0053262813,70.86656219443417
187,0.0053146454,70.87606073833544
303,0.0053129205,70.87747052378137
106,0.0052945353,70.89252545466762
279,0.0052865385,70.89908982790512
166,0.005280361,70.90416731744791
36,0.0052691204,70.913422694264
177,0.00526559,70.91633313182976
369,0.005245518,70.93292000750316
167,0.005223936,70.95082517884387
247,0.0052178884,70.95585596306336
393,0.005169899,70.99598246480693
388,0.0051533156,71.00993623667543
27,0.0051180446,71.03976271160862
245,0.00511702,71.04063206729782
93,0.00510988,71.0466964565002
57,0.005098225,71.05661348947746
49,0.005092792,71.0612443486392
233,0.005086034,71.06701098851147
126,0.0050654253,71.08464488228722
151,0.0050643617,71.08555602622013
141,0.005064294,71.0856142262857
320,0.0050602006,71.08912604872216
140,0.005057892,71.09110861328637
243,0.0050381096,71.10812777582824
255,0.0050363033,71.10968516601169
212,0.005035809,71.1101110350129
249,0.005035534,71.11034814457642
6,0.005021749,71.12225389117161
193,0.004992461,71.14765668929226
160,0.0049917893,71.1482410518291
242,0.00498811,71.1514429205426
31,0.0049858484,71.15341318310469
342,0.0049655554,71.17112527805705
231,0.0049515944,71.1833528729086
361,0.0049513387,71.1835772752188
28,0.004917696,71.21318663407152
25,0.0049165864,71.21416673904827
173,0.004910628,71.21943369755056
379,0.0049061445,71.22340010317212
120,0.0048709814,71.25463850102702
310,0.0048552155,71.26871812141655
252,0.0048149186,71.3049144916524
235,0.004795732,71.32225448142651
37,0.004777336,71.33894563658527
62,0.0047474876,71.36616506645764
81,0.004737323,71.3754731368242
91,0.0047367117,71.37603447717925
74,0.0047246283,71.38712674155882
97,0.0047175195,71.39366698311272
370,0.0047141686,71.39675232573765
275,0.0046727005,71.4351240584505
137,0.00466453,71.44272479171751
69,0.0046635475,71.44363922212058
94,0.0046551395,71.45147694801041
175,0.0046533,71.45319295699503
264,0.0046335733,71.47164272009462
119,0.0046240734,71.4805563611093
201,0.0046141557,71.4898811909607
237,0.004609187,71.49456023104837
1,0.0045948545,71.50808548146027
331,0.0045870086,71.51550765266244
134,0.0045523867,71.54841206544225
272,0.0045399424,71.56030018301519
341,0.0045393817,71.56083613619317
228,0.0045300145,71.56980817565606
211,0.0045231194,71.57642301098308
394,0.0045131254,71.586029596126
230,0.0045040925,71.59473070861833
285,0.004496035,71.60250624207993
215,0.004482605,71.61549899538994
346,0.004452763,71.64450814647898
77,0.004403132,71.69318653076408
133,0.004397426,71.69881857323443
358,0.0043954505,71.700769615787
269,0.004394091,71.70211285925998
99,0.004361092,71.73485120840539
35,0.0043592015,71.73673390889499
364,0.004358261,71.73767100095566
47,0.0043442138,71.75169141619139
340,0.0043440815,71.7518239680729
259,0.0043403995,71.75550677351822
113,0.004295742,71.80042198866755
13,0.0042900704,71.80615958713102
367,0.0042863498,71.80992778092238
395,0.0042673526,71.82921829351288
322,0.0042502424,71.84666649072707
34,0.004244566,71.85247048767624
84,0.004240763,71.85636416869349
19,0.0042277146,71.86974653602806
3,0.004205955,71.8921576043326
115,0.0041935146,71.9050216324201
344,0.004172858,71.92646804228212
178,0.0041628596,71.93688615374836
76,0.004122255,71.97945505294885
352,0.0041197836,71.98205997436924
246,0.0041161487,71.98589316959252
192,0.0041012336,72.00165820523374
147,0.0040953713,72.00787111467265
183,0.0040517272,72.0544017093059
362,0.0040501384,72.05610481545666
366,0.0040124618,72.09669469944946
325,0.004011194,72.09806687379421
337,0.0040109637,72.0983161975421
313,0.0039702062,72.14267260127367
382,0.003966625,72.14659276530988
23,0.0038956387,72.22501684663412
45,0.0038951375,72.22557572567506
329,0.0038799169,72.24257961362181
182,0.003851561,72.27443543851514
363,0.0037716408,72.36550022309859
42,0.0037640051,72.37430141937767
16,0.003740087,72.40198658572753
213,0.0036543706,72.50267801764355
26,0.003617635,72.54655613802603
273,0.0035805646,72.59128861761234
41,0.0035662027,72.60874325461214
158,0.0035626148,72.61311483947382
271,0.0035513132,72.62691390216646
276,0.0035214385,72.66360246259707
254,0.0035052449,72.68362014449107
295,0.003478048,72.71744791916765
130,0.0034670657,72.73118306018644
319,0.003455056,72.74625276694691
46,0.0034138516,72.79835707029099
40,0.0033760434,72.8467234912417
299,0.0033350838,72.89973614953892
250,0.0033240076,72.91418374210389
87,0.0032848965,72.96558680824428
98,0.0032434002,73.02079791791434
83,0.0031618965,73.13132724714515
278,0.0030962725,73.22241206367904
383,0.0029009923,73.50533764629618
359,0.0027933717,73.66951613755391
143,0.0025319161,74.0963106474439
