Imagen,MSE,PSNR
105,3.9760098e-11,152.13632915478658
348,3.9453572e-11,152.16994039803183
198,3.922504e-11,152.19516965903557
159,3.9127937e-11,152.20593431082074
33,3.8968495e-11,152.2236671819885
111,3.787923e-11,152.34679189526628
14,3.7805092e-11,152.35530088566622
145,3.7488013e-11,152.3918792867015
330,3.748693e-11,152.3920050853644
181,3.733932e-11,152.40913974884901
386,3.7308802e-11,152.41269050285868
302,3.7135402e-11,152.43292230401448
376,3.602143e-11,152.5651941367008
321,3.596808e-11,152.57163094442797
328,3.575817e-11,152.5970507897161
217,3.519697e-11,152.66575070422024
304,3.4952347e-11,152.69603992972932
339,3.4483853e-11,152.7546458240562
389,3.389499e-11,152.8294480516303
161,3.3809906e-11,152.84036367655045
15,3.261311e-11,152.99688119681068
263,3.19259e-11,153.08937213923582
210,3.102243e-11,153.21404543939383
95,3.0772874e-11,153.2491233383108
256,3.058635e-11,153.27552718466902
5,2.953295e-11,153.42773522104144
146,2.944021e-11,153.44139431311797
189,2.9235295e-11,153.4717286263707
37,2.9052849e-11,153.49891643921546
316,2.9024953e-11,153.50308858348046
68,2.8885958e-11,153.52393605781916
399,2.8355731e-11,153.6043949259175
293,2.8265003e-11,153.61831335028452
298,2.7951887e-11,153.66669207450187
139,2.7468871e-11,153.7423952207819
154,2.674884e-11,153.8577541629285
178,2.6748763e-11,153.85776638239656
290,2.6596999e-11,153.88247720514772
170,2.6330679e-11,153.92618314924934
123,2.6324333e-11,153.92723008141505
137,2.6087623e-11,153.96645844868212
344,2.6085733e-11,153.96677320141148
122,2.5211241e-11,154.11486133052324
86,2.4264864e-11,154.28102495664652
291,2.4044065e-11,154.3207247497018
353,2.4042376e-11,154.3210300501095
356,2.3926324e-11,154.34204340733928
230,2.3666083e-11,154.38953979652393
358,2.3417074e-11,154.43547774440725
1,2.2351933e-11,154.63765271777487
121,2.2169381e-11,154.67326787929306
234,2.1790519e-11,154.7481279012968
232,2.1443151e-11,154.8179175910712
124,2.0917814e-11,154.9256406822869
148,2.0889221e-11,154.93158101412644
155,2.0229578e-11,155.07093499261603
248,1.9164446e-11,155.30584046659982
129,1.8876473e-11,155.37159530976325
236,1.81733e-11,155.5364655813234
112,1.7929451e-11,155.59513396459485
229,1.7731264e-11,155.64340638069757
224,1.7697982e-11,155.65156634375893
242,1.6869828e-11,155.85969647117332
225,1.6862236e-11,155.86165178012396
268,1.652617e-11,155.94908203931598
203,1.639636e-11,155.9833292693025
243,1.6348062e-11,155.99614068831676
36,1.6324265e-11,156.00246746045613
355,1.621685e-11,156.03113830533093
272,1.6130229e-11,156.05439783640617
208,1.6111577e-11,156.05942289008092
372,1.5968981e-11,156.09803102128188
88,1.5647584e-11,156.18633096281545
175,1.540701e-11,156.25362021562213
172,1.4959346e-11,156.38167778432373
309,1.4941003e-11,156.3870062108308
138,1.4755702e-11,156.44120518307935
266,1.4570106e-11,156.496177007854
38,1.45016135e-11,156.51664030985705
43,1.44122865e-11,156.54347500341765
373,1.4120014e-11,156.63245210886424
152,1.3764043e-11,156.74334327935136
223,1.3736668e-11,156.75198943700656
282,1.36308916e-11,156.7855610524919
56,1.32627225e-11,156.90447677945596
238,1.29667796e-11,157.00248239901964
156,1.2783369e-11,157.06435038471508
92,1.25629784e-11,157.1398772024354
288,1.2414061e-11,157.19166498590246
349,1.233606e-11,157.21903887576326
314,1.2287648e-11,157.23611576183688
165,1.22527995e-11,157.24845010950568
39,1.1972569e-11,157.34892999079713
113,1.1681897e-11,157.45566982501498
286,1.154743e-11,157.5059502308935
307,1.1484832e-11,157.5295573308038
133,1.1379526e-11,157.5695621892432
326,1.0550703e-11,157.89798951705075
187,1.0433233e-11,157.94661450804455
251,1.038313e-11,157.9675205108519
392,1.02665255e-11,158.01656884922494
144,1.02316315e-11,158.03135462579075
274,1.02252685e-11,158.03405626677863
120,9.613221e-12,158.30211424758124
296,9.569188e-12,158.32205266618448
89,9.47382e-12,158.3655520298026
206,9.4276375e-12,158.38677517954443
177,9.427179e-12,158.3869861551226
160,9.353314e-12,158.4211480865815
190,9.104552e-12,158.53821758649187
192,9.047544e-12,158.56549640584316
337,8.999433e-12,158.58865207008054
185,8.961517e-12,158.60698826394886
34,8.861431e-12,158.65576525758274
342,8.775555e-12,158.69805761906125
218,8.539193e-12,158.8166356411029
369,8.538611e-12,158.81693166556576
151,8.5239715e-12,158.82438358548177
343,8.435436e-12,158.8697282808672
101,8.413009e-12,158.88129031483314
347,8.177793e-12,159.00444286391334
301,8.1756615e-12,159.00557485681858
75,8.088649e-12,159.0520439112289
188,7.952737e-12,159.12563736930161
59,7.93406e-12,159.1358491248708
79,7.589774e-12,159.32851501661725
51,7.508252e-12,159.3754149881567
360,7.486425e-12,159.38805894587105
100,7.414432e-12,159.43002459723826
13,7.286821e-12,159.50542270686302
72,7.2018355e-12,159.5563718623959
63,7.06763e-12,159.6380655982267
380,7.0401107e-12,159.65500859107178
323,6.990155e-12,159.6859353595951
346,6.8520875e-12,159.772574659975
370,6.822763e-12,159.79120064679455
16,6.692797e-12,159.87472718151056
241,6.5238544e-12,159.98576080406855
52,6.343283e-12,160.10766271137638
297,5.8349298e-12,160.47044720941955
25,5.7678827e-12,160.52063921266029
351,5.6873863e-12,160.5816760026488
29,5.583963e-12,160.66137865857254
205,5.4648534e-12,160.7550182119402
357,5.0878407e-12,161.06546882657878
65,5.0630693e-12,161.08666492267866
362,5.062707e-12,161.08697563507798
300,5.042011e-12,161.1047653275132
264,4.9350767e-12,161.1978642103657
91,4.92597e-12,161.2058859106834
90,4.885711e-12,161.24152556139418
260,4.8693497e-12,161.25609364689285
284,4.8554524e-12,161.26850620122957
21,4.7146774e-12,161.39628361549802
182,4.709711e-12,161.4008607874818
93,4.6747077e-12,161.43325917350535
374,4.575161e-12,161.52673978995944
204,4.5744376e-12,161.5274267657111
119,4.3796702e-12,161.71638943906947
195,4.2628063e-12,161.8338477558288
378,4.2590636e-12,161.83766234958387
306,4.2196567e-12,161.87803193084977
67,4.1478197e-12,161.9526049629819
294,3.9867753e-12,162.1245862887238
237,3.9371306e-12,162.17900501095133
142,3.9361713e-12,162.18006410045558
118,3.9322053e-12,162.1844421777692
22,3.822099e-12,162.30778445626285
31,3.7035336e-12,162.44464080631928
247,3.69777e-12,162.4514042677073
69,3.5685157e-12,162.6059275016277
245,3.5492455e-12,162.62944312694682
132,3.3372211e-12,162.8969536756017
200,3.3368763e-12,162.89740233968618
395,3.3217068e-12,162.91719037775803
221,3.0147464e-12,163.3382959707298
385,2.961774e-12,163.4152843709998
136,2.9539648e-12,163.42675040474805
7,2.9533142e-12,163.42770706997288
57,2.9357799e-12,163.4535688720065
255,2.9345983e-12,163.4553170227125
176,2.8868938e-12,163.5264955132791
350,2.8412067e-12,163.59577548794422
335,2.8304594e-12,163.61223420419992
394,2.7428563e-12,163.74877294012043
126,2.710406e-12,163.800460263165
107,2.6976327e-12,163.82097547976252
390,2.5259634e-12,164.1065328727633
149,2.5220043e-12,164.11334514203782
364,2.3271083e-12,164.46263763271733
74,2.3091917e-12,164.4962035866904
18,2.2337163e-12,164.64052381992826
265,2.1667676e-12,164.77268023186272
235,2.1536735e-12,164.79900489820312
400,2.1464438e-12,164.81360846772336
62,2.1330453e-12,164.84080271250428
94,2.068596e-12,164.97404715242777
183,2.0294719e-12,165.05697331077687
46,2.0044212e-12,165.11091366204369
41,1.9547324e-12,165.21993058781175
6,1.937991e-12,165.25728576994982
258,1.8962093e-12,165.35194057187232
115,1.8184845e-12,165.53370729474187
193,1.7911271e-12,165.599539473091
197,1.7277377e-12,165.75602546997146
87,1.6870312e-12,165.85957225752296
61,1.6653638e-12,165.91571233256576
365,1.6547584e-12,165.94345804954472
371,1.5387407e-12,166.25914955222694
8,1.4635728e-12,166.47666042993086
35,1.350089e-12,166.82717997442094
233,1.2991397e-12,166.99424513384025
130,1.2988837e-12,166.99510113610586
141,1.291519e-12,167.01979600646436
114,1.2388385e-12,167.2006568145413
332,1.1530631e-12,167.5122727956459
396,1.1334676e-12,167.58671229255077
167,1.0920195e-12,167.74849973032926
84,1.0907415e-12,167.75358505519392
338,1.0567979e-12,167.89088428328523
2,1.0283026e-12,168.00959492342614
53,9.606801e-13,168.30501576702179
278,9.162299e-13,168.51075934295477
27,9.001285e-13,168.587758728516
26,8.5697394e-13,168.80112718710322
147,8.42228e-13,168.87650713124088
319,8.175972e-13,169.00540959965824
341,8.0484653e-13,169.07367282601342
271,8.0374314e-13,169.0796307427235
71,7.9207506e-13,169.14314026911399
299,7.240873e-13,169.53289433654606
273,6.8517273e-13,169.7728031177606
83,6.839529e-13,169.78054169149578
275,6.7093157e-13,169.8640214423492
50,6.6939184e-13,169.8739994845874
127,6.334894e-13,170.1134101129813
382,6.2201286e-13,170.19280977161654
76,6.180733e-13,170.22040386359026
211,6.180114e-13,170.22083909339244
279,6.037406e-13,170.3222997088178
80,6.0300506e-13,170.32759383771977
295,5.9744115e-13,170.36785236052353
231,5.635603e-13,170.62139969793083
331,5.463991e-13,170.75570399269867
250,4.933593e-13,171.1991701207488
276,4.833856e-13,171.28786672976648
252,4.721062e-13,171.39040681595927
213,4.644287e-13,171.46161303817053
47,4.156713e-13,171.94330354938387
254,4.1530462e-13,171.9471357284895
322,4.1299304e-13,171.97137587979205
171,3.89196e-13,172.22912029465678
48,3.811942e-13,172.31934048656495
261,3.7622357e-13,172.37634345781248
388,3.725523e-13,172.41893079031775
23,3.6984597e-13,172.45059502382318
40,3.588244e-13,172.58198398099233
259,3.0820553e-13,173.24239936042733
285,2.6343516e-13,173.92406619152112
352,2.5476363e-13,174.06942956154242
98,2.4855725e-13,174.17653942510418
249,2.3842348e-13,174.35731325964127
180,2.3381937e-13,174.44199889322388
134,2.2030105e-13,174.7006378621903
45,2.0163449e-13,175.0851554959874
383,1.9637943e-13,175.19984396010048
366,1.7789572e-13,175.6291486113604
3,1.7745956e-13,175.6398094461931
28,1.7419409e-13,175.72046974342493
143,1.577235e-13,176.15183931113626
359,1.456387e-13,176.49803556415884
329,1.4185684e-13,176.61230094013467
246,1.378558e-13,176.736552862904
153,1.3781932e-13,176.73770253952426
313,1.1905089e-13,177.37347748596738
269,1.1639112e-13,177.4716048660232
310,1.1243686e-13,177.62171653498157
393,1.0732002e-13,177.82399605200553
99,1.0220309e-13,178.03616304916247
201,9.7855684e-14,178.22494279265456
367,7.9206485e-14,179.14319653197097
